Time,Accel x[m/s^2],Accel y[m/s^2],Accel z[m/s^2],Spin x[degrees/sec],Spin y[degrees/sec],Spin z[degrees/sec]
896,-3.132977922,2.402062428,0.0,0.0,0.0,0.0
897,-3.148023567,2.382310263,0.0,0.0,0.0,0.0
898,-3.162944685,2.362463859,0.0,0.0,0.0,0.0
899,-3.177740685,2.342524003,0.0,0.0,0.0,0.0
900,-3.192410982,2.322491483,0.0,0.0,0.0,0.0
901,-3.206954995,2.302367091,0.0,0.0,0.0,0.0
902,-3.22137215,2.282151624,0.0,0.0,0.0,0.0
903,-3.235661876,2.261845881,0.0,0.0,0.0,0.0
904,-3.249823608,2.241450665,0.0,0.0,0.0,0.0
905,-3.263856785,2.220966783,0.0,0.0,0.0,0.0
906,-3.277760853,2.200395046,0.0,0.0,0.0,0.0
907,-3.291535261,2.179736266,0.0,0.0,0.0,0.0
908,-3.305179465,2.158991263,0.0,0.0,0.0,0.0
909,-3.318692924,2.138160855,0.0,0.0,0.0,0.0
910,-3.332075105,2.117245867,0.0,0.0,0.0,0.0
911,-3.345325478,2.096247126,0.0,0.0,0.0,0.0
912,-3.358443518,2.075165464,0.0,0.0,0.0,0.0
913,-3.371428707,2.054001713,0.0,0.0,0.0,0.0
914,-3.384280532,2.032756712,0.0,0.0,0.0,0.0
915,-3.396998483,2.0114313,0.0,0.0,0.0,0.0
916,-3.409582058,1.990026321,0.0,0.0,0.0,0.0
917,-3.422030758,1.968542622,0.0,0.0,0.0,0.0
918,-3.434344093,1.946981052,0.0,0.0,0.0,0.0
919,-3.446521573,1.925342466,0.0,0.0,0.0,0.0
920,-3.458562719,1.903627717,0.0,0.0,0.0,0.0
921,-3.470467053,1.881837666,0.0,0.0,0.0,0.0
922,-3.482234104,1.859973175,0.0,0.0,0.0,0.0
923,-3.493863407,1.838035108,0.0,0.0,0.0,0.0
924,-3.505354502,1.816024333,0.0,0.0,0.0,0.0
925,-3.516706935,1.793941721,0.0,0.0,0.0,0.0
926,-3.527920256,1.771788146,0.0,0.0,0.0,0.0
927,-3.538994022,1.749564483,0.0,0.0,0.0,0.0
928,-3.549927794,1.727271612,0.0,0.0,0.0,0.0
929,-3.560721141,1.704910415,0.0,0.0,0.0,0.0
930,-3.571373635,1.682481775,0.0,0.0,0.0,0.0
931,-3.581884855,1.659986582,0.0,0.0,0.0,0.0
932,-3.592254385,1.637425724,0.0,0.0,0.0,0.0
933,-3.602481815,1.614800093,0.0,0.0,0.0,0.0
934,-3.61256674,1.592110585,0.0,0.0,0.0,0.0
935,-3.622508761,1.569358098,0.0,0.0,0.0,0.0
936,-3.632307486,1.546543531,0.0,0.0,0.0,0.0
937,-3.641962526,1.523667786,0.0,0.0,0.0,0.0
938,-3.6514735,1.50073177,0.0,0.0,0.0,0.0
939,-3.660840031,1.477736388,0.0,0.0,0.0,0.0
940,-3.670061749,1.454682551,0.0,0.0,0.0,0.0
941,-3.679138289,1.431571171,0.0,0.0,0.0,0.0
942,-3.688069292,1.408403161,0.0,0.0,0.0,0.0
943,-3.696854404,1.385179439,0.0,0.0,0.0,0.0
944,-3.705493279,1.361900923,0.0,0.0,0.0,0.0
945,-3.713985574,1.338568533,0.0,0.0,0.0,0.0
946,-3.722330954,1.315183194,0.0,0.0,0.0,0.0
947,-3.730529088,1.291745829,0.0,0.0,0.0,0.0
948,-3.738579653,1.268257366,0.0,0.0,0.0,0.0
949,-3.746482329,1.244718734,0.0,0.0,0.0,0.0
950,-3.754236804,1.221130864,0.0,0.0,0.0,0.0
951,-3.761842771,1.19749469,0.0,0.0,0.0,0.0
952,-3.76929993,1.173811146,0.0,0.0,0.0,0.0
953,-3.776607985,1.150081169,0.0,0.0,0.0,0.0
954,-3.783766647,1.126305698,0.0,0.0,0.0,0.0
955,-3.790775634,1.102485673,0.0,0.0,0.0,0.0
956,-3.797634667,1.078622037,0.0,0.0,0.0,0.0
957,-3.804343477,1.054715733,0.0,0.0,0.0,0.0
958,-3.810901796,1.030767707,0.0,0.0,0.0,0.0
959,-3.817309366,1.006778907,0.0,0.0,0.0,0.0
960,-3.823565934,0.982750282,0.0,0.0,0.0,0.0
961,-3.829671251,0.958682781,0.0,0.0,0.0,0.0
962,-3.835625076,0.934577358,0.0,0.0,0.0,0.0
963,-3.841427175,0.910434965,0.0,0.0,0.0,0.0
964,-3.847077316,0.886256558,0.0,0.0,0.0,0.0
965,-3.852575278,0.862043093,0.0,0.0,0.0,0.0
966,-3.857920842,0.837795527,0.0,0.0,0.0,0.0
967,-3.863113796,0.813514821,0.0,0.0,0.0,0.0
968,-3.868153936,0.789201934,0.0,0.0,0.0,0.0
969,-3.873041062,0.764857828,0.0,0.0,0.0,0.0
970,-3.877774981,0.740483467,0.0,0.0,0.0,0.0
971,-3.882355505,0.716079814,0.0,0.0,0.0,0.0
972,-3.886782453,0.691647835,0.0,0.0,0.0,0.0
973,-3.891055651,0.667188496,0.0,0.0,0.0,0.0
974,-3.895174928,0.642702765,0.0,0.0,0.0,0.0
975,-3.899140123,0.61819161,0.0,0.0,0.0,0.0
976,-3.902951078,0.593656001,0.0,0.0,0.0,0.0
977,-3.906607643,0.569096909,0.0,0.0,0.0,0.0
978,-3.910109672,0.544515305,0.0,0.0,0.0,0.0
979,-3.913457028,0.519912161,0.0,0.0,0.0,0.0
980,-3.916649578,0.495288451,0.0,0.0,0.0,0.0
981,-3.919687195,0.470645148,0.0,0.0,0.0,0.0
982,-3.92256976,0.445983228,0.0,0.0,0.0,0.0
983,-3.925297159,0.421303666,0.0,0.0,0.0,0.0
984,-3.927869283,0.396607439,0.0,0.0,0.0,0.0
985,-3.930286031,0.371895523,0.0,0.0,0.0,0.0
986,-3.932547307,0.347168895,0.0,0.0,0.0,0.0
987,-3.934653022,0.322428534,0.0,0.0,0.0,0.0
988,-3.936603093,0.297675419,0.0,0.0,0.0,0.0
989,-3.938397442,0.272910529,0.0,0.0,0.0,0.0
990,-3.940035998,0.248134843,0.0,0.0,0.0,0.0
991,-3.941518697,0.223349342,0.0,0.0,0.0,0.0
992,-3.94284548,0.198555005,0.0,0.0,0.0,0.0
993,-3.944016294,0.173752814,0.0,0.0,0.0,0.0
994,-3.945031093,0.14894375,0.0,0.0,0.0,0.0
995,-3.945889837,0.124128794,0.0,0.0,0.0,0.0
996,-3.946592493,0.099308928,0.0,0.0,0.0,0.0
997,-3.947139031,0.074485134,0.0,0.0,0.0,0.0
998,-3.947529431,0.049658393,0.0,0.0,0.0,0.0
999,-3.947763677,0.024829687,0.0,0.0,0.0,0.0
1000,-3.94784176,9.67e-16,0.0,0.0,0.0,0.0
1001,3.94784176,-4.834711774924254e-16,0.0,0.0,0.0,0.0
1002,3.9478377494287846,0.0056272715385154845,0.0,0.0,0.0,0.0
1003,3.9478257177232865,0.01125453164366043,0.0,0.0,0.0,0.0
1004,3.9478056649079516,0.016881768882081295,0.0,0.0,0.0,0.0
1005,3.947777591023523,0.022508971820476748,0.0,0.0,0.0,0.0
1006,3.9477414961270396,0.028136129025615145,0.0,0.0,0.0,0.0
1007,3.947697380291839,0.033763229064352494,0.0,0.0,0.0,0.0
1008,3.9476452436075555,0.03939026050366624,0.0,0.0,0.0,0.0
1009,3.9475850861801183,0.04501721191067141,0.0,0.0,0.0,0.0
1010,3.947516908131755,0.05064407185264743,0.0,0.0,0.0,0.0
1011,3.9474407096009867,0.05627082889705428,0.0,0.0,0.0,0.0
1012,3.9473564907426337,0.0618974716115663,0.0,0.0,0.0,0.0
1013,3.9472642517278094,0.06752398856409006,0.0,0.0,0.0,0.0
1014,3.9471639927439224,0.07315036832278245,0.0,0.0,0.0,0.0
1015,3.9470557139946782,0.07877659945608434,0.0,0.0,0.0,0.0
1016,3.946939415700075,0.08440267053273856,0.0,0.0,0.0,0.0
1017,3.946815098096404,0.09002857012180794,0.0,0.0,0.0,0.0
1018,3.9466827614362523,0.09565428679270893,0.0,0.0,0.0,0.0
1019,3.9465424059884984,0.1012798091152279,0.0,0.0,0.0,0.0
1020,3.946394032038314,0.10690512565954784,0.0,0.0,0.0,0.0
1021,3.9462376398871615,0.1125302249962646,0.0,0.0,0.0,0.0
1022,3.946073229852796,0.11815509569642058,0.0,0.0,0.0,0.0
1023,3.945900802269261,0.1237797263315227,0.0,0.0,0.0,0.0
1024,3.9457203574868926,0.12940410547356046,0.0,0.0,0.0,0.0
1025,3.9455318958723145,0.13502822169503953,0.0,0.0,0.0,0.0
1026,3.9453354178084385,0.14065206356899976,0.0,0.0,0.0,0.0
1027,3.9451309236944656,0.14627561966903324,0.0,0.0,0.0,0.0
1028,3.944918413945881,0.15189887856931783,0.0,0.0,0.0,0.0
1029,3.944697888994459,0.15752182884463362,0.0,0.0,0.0,0.0
1030,3.9444693492882577,0.16314445907038938,0.0,0.0,0.0,0.0
1031,3.944232795291619,0.168766757822639,0.0,0.0,0.0,0.0
1032,3.943988227485168,0.174388713678115,0.0,0.0,0.0,0.0
1033,3.9437356463658126,0.1800103152142467,0.0,0.0,0.0,0.0
1034,3.9434750524467415,0.18563155100917797,0.0,0.0,0.0,0.0
1035,3.943206446257425,0.19125240964180112,0.0,0.0,0.0,0.0
1036,3.94292982834361,0.1968728796917747,0.0,0.0,0.0,0.0
1037,3.942645199267324,0.20249294973954157,0.0,0.0,0.0,0.0
1038,3.9423525596068716,0.20811260836636253,0.0,0.0,0.0,0.0
1039,3.942051909956829,0.21373184415433255,0.0,0.0,0.0,0.0
1040,3.941743250928053,0.21935064568640752,0.0,0.0,0.0,0.0
1041,3.9414265831476687,0.22496900154642027,0.0,0.0,0.0,0.0
1042,3.941101907259075,0.23058690031911455,0.0,0.0,0.0,0.0
1043,3.940769223921943,0.23620433059016263,0.0,0.0,0.0,0.0
1044,3.9404285338122107,0.24182128094618358,0.0,0.0,0.0,0.0
1045,3.940079837622085,0.24743773997477672,0.0,0.0,0.0,0.0
1046,3.939723136060039,0.2530536962645396,0.0,0.0,0.0,0.0
1047,3.939358429850814,0.25866913840508615,0.0,0.0,0.0,0.0
1048,3.9389857197354097,0.2642840549870799,0.0,0.0,0.0,0.0
1049,3.9386050064710925,0.26989843460225077,0.0,0.0,0.0,0.0
1050,3.9382162908313862,0.2755122658434212,0.0,0.0,0.0,0.0
1051,3.937819573606076,0.28112553730452267,0.0,0.0,0.0,0.0
1052,3.9374148556012045,0.28673823758062916,0.0,0.0,0.0,0.0
1053,3.9370021376390674,0.2923503552679752,0.0,0.0,0.0,0.0
1054,3.936581420558218,0.29796187896397386,0.0,0.0,0.0,0.0
1055,3.936152705213459,0.3035727972672502,0.0,0.0,0.0,0.0
1056,3.935715992475847,0.3091830987776595,0.0,0.0,0.0,0.0
1057,3.935271283232684,0.31479277209630463,0.0,0.0,0.0,0.0
1058,3.9348185783875236,0.32040180582557043,0.0,0.0,0.0,0.0
1059,3.934357878860159,0.32601018856913916,0.0,0.0,0.0,0.0
1060,3.9338891855866316,0.33161790893201776,0.0,0.0,0.0,0.0
1061,3.933412499519222,0.3372249555205536,0.0,0.0,0.0,0.0
1062,3.932927821626452,0.34283131694246827,0.0,0.0,0.0,0.0
1063,3.932435152893079,0.34843698180687543,0.0,0.0,0.0,0.0
1064,3.931934494320097,0.35404193872429895,0.0,0.0,0.0,0.0
1065,3.931425846924734,0.359646176306706,0.0,0.0,0.0,0.0
1066,3.930909211740449,0.3652496831675256,0.0,0.0,0.0,0.0
1067,3.930384589816931,0.37085244792166594,0.0,0.0,0.0,0.0
1068,3.9298519822200957,0.37645445918554843,0.0,0.0,0.0,0.0
1069,3.9293113900320833,0.3820557055771236,0.0,0.0,0.0,0.0
1070,3.9287628143512583,0.3876561757158977,0.0,0.0,0.0,0.0
1071,3.9282062562922055,0.39325585822294906,0.0,0.0,0.0,0.0
1072,3.9276417169857285,0.39885474172096147,0.0,0.0,0.0,0.0
1073,3.927069197578845,0.40445281483424206,0.0,0.0,0.0,0.0
1074,3.9264886992347887,0.41005006618873935,0.0,0.0,0.0,0.0
1075,3.9259002231330045,0.41564648441207663,0.0,0.0,0.0,0.0
1076,3.9253037704691454,0.4212420581335701,0.0,0.0,0.0,0.0
1077,3.924699342455071,0.4268367759842464,0.0,0.0,0.0,0.0
1078,3.9240869403188468,0.4324306265968764,0.0,0.0,0.0,0.0
1079,3.9234665653047376,0.43802359860599294,0.0,0.0,0.0,0.0
1080,3.9228382186732076,0.44361568064790896,0.0,0.0,0.0,0.0
1081,3.9222019017009204,0.4492068613607506,0.0,0.0,0.0,0.0
1082,3.9215576156807304,0.4547971293844737,0.0,0.0,0.0,0.0
1083,3.920905361921685,0.4603864733608902,0.0,0.0,0.0,0.0
1084,3.9202451417490183,0.4659748819336843,0.0,0.0,0.0,0.0
1085,3.9195769565041534,0.4715623437484459,0.0,0.0,0.0,0.0
1086,3.9189008075446954,0.47714884745268843,0.0,0.0,0.0,0.0
1087,3.9182166962444285,0.482734381695867,0.0,0.0,0.0,0.0
1088,3.917524623993316,0.4883189351294115,0.0,0.0,0.0,0.0
1089,3.9168245921974965,0.49390249640674294,0.0,0.0,0.0,0.0
1090,3.9161166022792786,0.49948505418329975,0.0,0.0,0.0,0.0
1091,3.9154006556771423,0.5050665971165543,0.0,0.0,0.0,0.0
1092,3.9146767538457334,0.510647113866046,0.0,0.0,0.0,0.0
1093,3.9139448982558602,0.5162265930933989,0.0,0.0,0.0,0.0
1094,3.9132050903944915,0.5218050234623406,0.0,0.0,0.0,0.0
1095,3.9124573317647533,0.5273823936387343,0.0,0.0,0.0,0.0
1096,3.9117016238859263,0.5329586922905974,0.0,0.0,0.0,0.0
1097,3.9109379682934415,0.5385339080881196,0.0,0.0,0.0,0.0
1098,3.9101663665388786,0.5441080297036954,0.0,0.0,0.0,0.0
1099,3.909386820189962,0.5496810458119427,0.0,0.0,0.0,0.0
1100,3.908599330830558,0.5552529450897202,0.0,0.0,0.0,0.0
1101,3.907803900060671,0.5608237162161614,0.0,0.0,0.0,0.0
1102,3.90700052949644,0.5663933478726896,0.0,0.0,0.0,0.0
1103,3.9061892207701367,0.5719618287430452,0.0,0.0,0.0,0.0
1104,3.905369975530162,0.5775291475133019,0.0,0.0,0.0,0.0
1105,3.9045427954410394,0.5830952928718991,0.0,0.0,0.0,0.0
1106,3.903707682183419,0.5886602535096609,0.0,0.0,0.0,0.0
1107,3.9028646374540634,0.594224018119813,0.0,0.0,0.0,0.0
1108,3.9020136629658557,0.5997865753980163,0.0,0.0,0.0,0.0
1109,3.901154760447787,0.6053479140423849,0.0,0.0,0.0,0.0
1110,3.9002879316449577,0.6109080227535036,0.0,0.0,0.0,0.0
1111,3.8994131783185724,0.6164668902344616,0.0,0.0,0.0,0.0
1112,3.8985305022459364,0.6220245051908677,0.0,0.0,0.0,0.0
1113,3.8976399052204527,0.6275808563308779,0.0,0.0,0.0,0.0
1114,3.8967413890516185,0.6331359323652105,0.0,0.0,0.0,0.0
1115,3.8958349555650185,0.6386897220071797,0.0,0.0,0.0,0.0
1116,3.8949206066023265,0.6442422139727135,0.0,0.0,0.0,0.0
1117,3.8939983440212975,0.6497933969803711,0.0,0.0,0.0,0.0
1118,3.8930681696957654,0.6553432597513767,0.0,0.0,0.0,0.0
1119,3.892130085515639,0.6608917910096368,0.0,0.0,0.0,0.0
1120,3.8911840933868977,0.6664389794817579,0.0,0.0,0.0,0.0
1121,3.8902301952315885,0.6719848138970801,0.0,0.0,0.0,0.0
1122,3.8892683929878227,0.6775292829876928,0.0,0.0,0.0,0.0
1123,3.888298688609769,0.6830723754884613,0.0,0.0,0.0,0.0
1124,3.887321084067653,0.6886140801370426,0.0,0.0,0.0,0.0
1125,3.886335581347751,0.6941543856739186,0.0,0.0,0.0,0.0
1126,3.885342182452387,0.6996932808424142,0.0,0.0,0.0,0.0
1127,3.8843408893999283,0.7052307543887141,0.0,0.0,0.0,0.0
1128,3.883331704224781,0.710766795061897,0.0,0.0,0.0,0.0
1129,3.8823146289773858,0.7163013916139529,0.0,0.0,0.0,0.0
1130,3.8812896657242155,0.7218345327998006,0.0,0.0,0.0,0.0
1131,3.88025681654777,0.7273662073773213,0.0,0.0,0.0,0.0
1132,3.879216083546569,0.732896404107374,0.0,0.0,0.0,0.0
1133,3.878167468835153,0.7384251117538221,0.0,0.0,0.0,0.0
1134,3.8771109745440753,0.7439523190835496,0.0,0.0,0.0,0.0
1135,3.876046602819899,0.7494780148664938,0.0,0.0,0.0,0.0
1136,3.874974355825192,0.7550021878756632,0.0,0.0,0.0,0.0
1137,3.8738942357385246,0.760524826887155,0.0,0.0,0.0,0.0
1138,3.87280624475446,0.766045920680188,0.0,0.0,0.0,0.0
1139,3.8717103850835572,0.7715654580371213,0.0,0.0,0.0,0.0
1140,3.870606658952361,0.7770834277434705,0.0,0.0,0.0,0.0
1141,3.8694950686033986,0.7825998185879419,0.0,0.0,0.0,0.0
1142,3.8683756162951766,0.7881146193624476,0.0,0.0,0.0,0.0
1143,3.8672483043021737,0.7936278188621323,0.0,0.0,0.0,0.0
1144,3.866113134914839,0.7991394058853892,0.0,0.0,0.0,0.0
1145,3.864970110439588,0.8046493692338925,0.0,0.0,0.0,0.0
1146,3.8638192331987917,0.8101576977126154,0.0,0.0,0.0,0.0
1147,3.862660505530779,0.8156643801298478,0.0,0.0,0.0,0.0
1148,3.861493929789829,0.8211694052972289,0.0,0.0,0.0,0.0
1149,3.8603195083461657,0.8266727620297655,0.0,0.0,0.0,0.0
1150,3.8591372435859537,0.8321744391458489,0.0,0.0,0.0,0.0
1151,3.857947137911295,0.837674425467288,0.0,0.0,0.0,0.0
1152,3.85674919374022,0.8431727098193273,0.0,0.0,0.0,0.0
1153,3.855543413506687,0.8486692810306641,0.0,0.0,0.0,0.0
1154,3.8543297996605763,0.8541641279334814,0.0,0.0,0.0,0.0
1155,3.853108354667682,0.859657239363464,0.0,0.0,0.0,0.0
1156,3.85187908100971,0.8651486041598248,0.0,0.0,0.0,0.0
1157,3.8506419811842743,0.8706382111653198,0.0,0.0,0.0,0.0
1158,3.849397057704888,0.8761260492262821,0.0,0.0,0.0,0.0
1159,3.84814431310096,0.8816121071926384,0.0,0.0,0.0,0.0
1160,3.8468837499177915,0.8870963739179275,0.0,0.0,0.0,0.0
1161,3.8456153707165677,0.8925788382593325,0.0,0.0,0.0,0.0
1162,3.844339178074356,0.8980594890776967,0.0,0.0,0.0,0.0
1163,3.8430551745840953,0.9035383152375501,0.0,0.0,0.0,0.0
1164,3.8417633628546004,0.9090153056071246,0.0,0.0,0.0,0.0
1165,3.840463745510546,0.9144904490583874,0.0,0.0,0.0,0.0
1166,3.8391563251924667,0.9199637344670581,0.0,0.0,0.0,0.0
1167,3.837841104556754,0.9254351507126263,0.0,0.0,0.0,0.0
1168,3.8365180862756434,0.9309046866783842,0.0,0.0,0.0,0.0
1169,3.8351872730372163,0.936372331251445,0.0,0.0,0.0,0.0
1170,3.833848667545392,0.9418380733227589,0.0,0.0,0.0,0.0
1171,3.8325022725199207,0.9473019017871473,0.0,0.0,0.0,0.0
1172,3.83114809069638,0.9527638055433192,0.0,0.0,0.0,0.0
1173,3.829786124826168,0.9582237734938892,0.0,0.0,0.0,0.0
1174,3.828416377676499,0.9636817945454101,0.0,0.0,0.0,0.0
1175,3.8270388520303955,0.9691378576083889,0.0,0.0,0.0,0.0
1176,3.825653550686685,0.9745919515973123,0.0,0.0,0.0,0.0
1177,3.8242604764599966,0.9800440654306625,0.0,0.0,0.0,0.0
1178,3.822859632180748,0.9854941880309502,0.0,0.0,0.0,0.0
1179,3.821451020695144,0.9909423083247322,0.0,0.0,0.0,0.0
1180,3.8200346448651734,0.9963884152426277,0.0,0.0,0.0,0.0
1181,3.8186105075685983,1.001832497719352,0.0,0.0,0.0,0.0
1182,3.8171786116989517,1.0072745446937323,0.0,0.0,0.0,0.0
1183,3.81573896016553,1.0127145451087332,0.0,0.0,0.0,0.0
1184,3.814291555893386,1.0181524879114714,0.0,0.0,0.0,0.0
1185,3.812836401823326,1.0235883620532504,0.0,0.0,0.0,0.0
1186,3.8113735009119014,1.0290221564895763,0.0,0.0,0.0,0.0
1187,3.809902856131405,1.0344538601801758,0.0,0.0,0.0,0.0
1188,3.808424470469861,1.0398834620890283,0.0,0.0,0.0,0.0
1189,3.8069383469310223,1.0453109511843837,0.0,0.0,0.0,0.0
1190,3.805444488534364,1.0507363164387797,0.0,0.0,0.0,0.0
1191,3.8039428983150767,1.0561595468290743,0.0,0.0,0.0,0.0
1192,3.80243357932406,1.0615806313364629,0.0,0.0,0.0,0.0
1193,3.800916534627916,1.0669995589464956,0.0,0.0,0.0,0.0
1194,3.7993917673089457,1.0724163186491107,0.0,0.0,0.0,0.0
1195,3.7978592804651385,1.077830899438648,0.0,0.0,0.0,0.0
1196,3.7963190772101685,1.0832432903138784,0.0,0.0,0.0,0.0
1197,3.7947711606733905,1.0886534802780146,0.0,0.0,0.0,0.0
1198,3.793215533999827,1.094061458338748,0.0,0.0,0.0,0.0
1199,3.791652200350169,1.0994672135082633,0.0,0.0,0.0,0.0
1200,3.7900811629007656,1.1048707348032563,0.0,0.0,0.0,0.0
1201,3.788502424843616,1.110272011244967,0.0,0.0,0.0,0.0
1202,3.7869159893863693,1.1156710318591956,0.0,0.0,0.0,0.0
1203,3.785321859752309,1.1210677856763254,0.0,0.0,0.0,0.0
1204,3.7837200391803587,1.126462261731342,0.0,0.0,0.0,0.0
1205,3.78211053092506,1.131854449063865,0.0,0.0,0.0,0.0
1206,3.7804933382565804,1.137244336718157,0.0,0.0,0.0,0.0
1207,3.7788684644606976,1.1426319137431586,0.0,0.0,0.0,0.0
1208,3.7772359128387962,1.1480171691925036,0.0,0.0,0.0,0.0
1209,3.77559568670786,1.1534000921245442,0.0,0.0,0.0,0.0
1210,3.773947789400467,1.1587806716023663,0.0,0.0,0.0,0.0
1211,3.7722922242647807,1.1641588966938228,0.0,0.0,0.0,0.0
1212,3.770628994664542,1.16953475647155,0.0,0.0,0.0,0.0
1213,3.768958103979068,1.1749082400129847,0.0,0.0,0.0,0.0
1214,3.7672795556032392,1.180279336400397,0.0,0.0,0.0,0.0
1215,3.7655933529474943,1.185648034720906,0.0,0.0,0.0,0.0
1216,3.7638994994378256,1.1910143240665034,0.0,0.0,0.0,0.0
1217,3.7621979985157683,1.1963781935340718,0.0,0.0,0.0,0.0
1218,3.7604888536383974,1.2017396322254148,0.0,0.0,0.0,0.0
1219,3.758772068278317,1.207098629247275,0.0,0.0,0.0,0.0
1220,3.7570476459236555,1.2124551737113505,0.0,0.0,0.0,0.0
1221,3.7553155900780593,1.2178092547343282,0.0,0.0,0.0,0.0
1222,3.753575904260682,1.2231608614378995,0.0,0.0,0.0,0.0
1223,3.7518285920061825,1.2285099829487787,0.0,0.0,0.0,0.0
1224,3.7500736568647124,1.2338566083987335,0.0,0.0,0.0,0.0
1225,3.7483111024019116,1.2392007269246041,0.0,0.0,0.0,0.0
1226,3.746540932198903,1.244542327668319,0.0,0.0,0.0,0.0
1227,3.74476314985228,1.2498813997769265,0.0,0.0,0.0,0.0
1228,3.742977758974105,1.2552179324026116,0.0,0.0,0.0,0.0
1229,3.741184763191897,1.2605519147027204,0.0,0.0,0.0,0.0
1230,3.739384166148627,1.265883335839776,0.0,0.0,0.0,0.0
1231,3.7375759715027113,1.2712121849815097,0.0,0.0,0.0,0.0
1232,3.7357601829280016,1.2765384513008788,0.0,0.0,0.0,0.0
1233,3.7339368041137795,1.2818621239760835,0.0,0.0,0.0,0.0
1234,3.7321058387647477,1.2871831921905983,0.0,0.0,0.0,0.0
1235,3.7302672906010237,1.2925016451331879,0.0,0.0,0.0,0.0
1236,3.7284211633581306,1.2978174719979323,0.0,0.0,0.0,0.0
1237,3.7265674607869923,1.3031306619842427,0.0,0.0,0.0,0.0
1238,3.7247061866539224,1.3084412042968918,0.0,0.0,0.0,0.0
1239,3.722837344740617,1.3137490881460325,0.0,0.0,0.0,0.0
1240,3.7209609388441534,1.319054302747214,0.0,0.0,0.0,0.0
1241,3.7190769727769717,1.3243568373214134,0.0,0.0,0.0,0.0
1242,3.7171854503668746,1.3296566810950539,0.0,0.0,0.0,0.0
1243,3.7152863754570196,1.3349538233000198,0.0,0.0,0.0,0.0
1244,3.713379751905906,1.3402482531736903,0.0,0.0,0.0,0.0
1245,3.711465583587372,1.3455399599589548,0.0,0.0,0.0,0.0
1246,3.7095438743905857,1.3508289329042305,0.0,0.0,0.0,0.0
1247,3.7076146282200346,1.3561151612634945,0.0,0.0,0.0,0.0
1248,3.705677848995521,1.3613986342962985,0.0,0.0,0.0,0.0
1249,3.7037335406521525,1.3666793412677938,0.0,0.0,0.0,0.0
1250,3.7017817071403343,1.3719572714487471,0.0,0.0,0.0,0.0
1251,3.699822352425761,1.3772324141155716,0.0,0.0,0.0,0.0
1252,3.6978554804894084,1.3825047585503447,0.0,0.0,0.0,0.0
1253,3.6958810953275263,1.3877742940408233,0.0,0.0,0.0,0.0
1254,3.6938992009516287,1.3930410098804769,0.0,0.0,0.0,0.0
1255,3.6919098013884875,1.3983048953685024,0.0,0.0,0.0,0.0
1256,3.6899129006801226,1.403565939809849,0.0,0.0,0.0,0.0
1257,3.6879085028837957,1.408824132515233,0.0,0.0,0.0,0.0
1258,3.6858966120720003,1.4140794628011701,0.0,0.0,0.0,0.0
1259,3.683877232332454,1.4193319199899919,0.0,0.0,0.0,0.0
1260,3.6818503677680914,1.4245814934098615,0.0,0.0,0.0,0.0
1261,3.679816022497052,1.4298281723948074,0.0,0.0,0.0,0.0
1262,3.677774200652676,1.4350719462847386,0.0,0.0,0.0,0.0
1263,3.675724906383496,1.4403128044254612,0.0,0.0,0.0,0.0
1264,3.6736681438532246,1.4455507361687112,0.0,0.0,0.0,0.0
1265,3.671603917240748,1.4507857308721692,0.0,0.0,0.0,0.0
1266,3.6695322307401197,1.4560177778994798,0.0,0.0,0.0,0.0
1267,3.667453088560549,1.4612468666202805,0.0,0.0,0.0,0.0
1268,3.6653664949263933,1.4664729864102177,0.0,0.0,0.0,0.0
1269,3.6632724540771497,1.4716961266509725,0.0,0.0,0.0,0.0
1270,3.661170970267447,1.4769162767302741,0.0,0.0,0.0,0.0
1271,3.6590620477670366,1.4821334260419323,0.0,0.0,0.0,0.0
1272,3.6569456908607822,1.4873475639858538,0.0,0.0,0.0,0.0
1273,3.6548219038486547,1.4925586799680586,0.0,0.0,0.0,0.0
1274,3.652690691045719,1.497766763400712,0.0,0.0,0.0,0.0
1275,3.65055205678213,1.5029718037021385,0.0,0.0,0.0,0.0
1276,3.648406005403118,1.5081737902968477,0.0,0.0,0.0,0.0
1277,3.646252541268988,1.5133727126155487,0.0,0.0,0.0,0.0
1278,3.644091668755101,1.518568560095183,0.0,0.0,0.0,0.0
1279,3.6419233922518752,1.5237613221789332,0.0,0.0,0.0,0.0
1280,3.639747716164768,1.5289509883162549,0.0,0.0,0.0,0.0
1281,3.637564644914273,1.534137547962893,0.0,0.0,0.0,0.0
1282,3.6353741829359074,1.5393209905809055,0.0,0.0,0.0,0.0
1283,3.633176334680208,1.544501305638679,0.0,0.0,0.0,0.0
1284,3.630971104612717,1.5496784826109586,0.0,0.0,0.0,0.0
1285,3.628758497213973,1.5548525109788667,0.0,0.0,0.0,0.0
1286,3.6265385169795072,1.5600233802299166,0.0,0.0,0.0,0.0
1287,3.624311168419828,1.5651910798580462,0.0,0.0,0.0,0.0
1288,3.622076456060417,1.570355599363631,0.0,0.0,0.0,0.0
1289,3.6198343844417136,1.57551692825351,0.0,0.0,0.0,0.0
1290,3.617584958119115,1.5806750560409997,0.0,0.0,0.0,0.0
1291,3.615328181662957,1.5858299722459255,0.0,0.0,0.0,0.0
1292,3.613064059658511,1.5909816663946377,0.0,0.0,0.0,0.0
